qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned
15	NZ_KX636095.1	17488	44243	255833	282571	0.0	46226	98.319	78	335317	78036	0.34286739453585524
15	NZ_CP009879.1	43457	78036	129406	163987	0.0	62235	99.925	44	178563	78036	0.44312881234302115
15	NZ_CP098132.1	43457	78036	16939	51520	0.0	62235	99.925	77	172552	78036	0.44312881234302115
15	NZ_CP098132.1	17488	43087	146970	172552	0.0	44150	98.251	77	172552	78036	0.3280537187964529
15	NZ_MN891675.1	43457	78036	97181	131762	0.0	62235	99.925	78	201841	78036	0.44312881234302115
15	NZ_MN891675.1	17488	44243	54660	81398	0.0	46221	98.315	78	201841	78036	0.34286739453585524
15	NZ_CP069822.1	43457	78036	70447	105028	0.0	62235	99.925	78	187940	78036	0.44312881234302115
15	NZ_CP069822.1	17488	44243	27926	54664	0.0	46226	98.319	78	187940	78036	0.34286739453585524
15	NZ_CP138481.1	43457	78036	109091	143672	0.0	62231	99.922	44	309018	78036	0.44312881234302115
15	NZ_CP070089.1	43457	78036	34987	69563	0.0	62032	99.803	44	207010	78036	0.44312881234302115
15	NZ_CP094452.1	43457	78036	16167	50789	0.0	61891	99.630	44	215609	78036	0.44312881234302115
15	NZ_CP084503.1	43457	78036	189772	224394	0.0	61841	99.599	78	251955	78036	0.44312881234302115
15	NZ_CP084503.1	17488	44243	153743	180512	0.0	46138	98.186	78	251955	78036	0.34286739453585524
15	NZ_CP090079.1	43457	78036	160816	195299	0.0	61789	99.586	78	235644	78036	0.44312881234302115
15	NZ_CP090079.1	17187	43524	122064	148400	0.0	46776	99.393	78	235644	78036	0.3375108924086319
15	NZ_CP129749.1	43457	78036	47817	82300	0.0	61753	99.563	44	219510	78036	0.44312881234302115
15	NZ_CP022923.1	44145	78036	190501	224478	0.0	60907	99.717	43	246577	78036	0.4343123686503665
15	NZ_CP069875.1	44145	78036	79798	113775	0.0	60907	99.717	43	141542	78036	0.4343123686503665
15	NZ_CP022917.1	44145	78036	172001	205978	0.0	60902	99.715	43	246577	78036	0.4343123686503665
15	NZ_OX359183.1	44145	78036	102749	136726	0.0	60902	99.715	43	139364	78036	0.4343123686503665
15	NZ_CP022926.1	44145	78036	25685	59661	0.0	60899	99.715	43	258210	78036	0.4343123686503665
15	NZ_CP098157.1	44578	78036	95309	128790	0.0	60036	99.761	43	169300	78036	0.42876364754728585
15	NZ_CP050343.1	17187	52178	157596	192582	0.0	60029	98.049	45	205940	78036	0.44840842687990157
15	NZ_CP050355.1	17187	52178	191125	226111	0.0	59938	97.992	45	239469	78036	0.44840842687990157
15	NZ_CP050337.1	17187	52178	189989	224975	0.0	59934	97.989	45	238333	78036	0.44840842687990157
15	NZ_CP063937.1	39629	72672	56225	89212	0.0	59253	99.758	42	182144	78036	0.423445589215234
15	OW635551.1	43457	76031	136159	168735	0.0	58624	99.923	75	416619	78036	0.41743554257009585
15	OW635551.1	17488	44243	93637	120376	0.0	46219	98.315	75	416619	78036	0.34286739453585524
15	OW849053.1	43457	76031	136159	168735	0.0	58615	99.917	75	417446	78036	0.41743554257009585
15	OW849053.1	17488	44243	93637	120376	0.0	46219	98.315	75	417446	78036	0.34286739453585524
15	NZ_CP129858.1	1	32697	154866	187562	0.0	58330	99.569	77	212501	78036	0.4189989235737352
15	NZ_CP129858.1	47042	74729	1283	29035	0.0	49558	99.514	77	212501	78036	0.3548106002357886
15	NZ_CP069964.1	43457	74394	57932	88828	0.0	55404	99.703	40	232943	78036	0.39645804500486953
15	NZ_CP029583.1	5400	39622	51349	85576	0.0	55370	95.888	44	112141	78036	0.4385540007176175
15	NZ_AP022185.1	5400	39622	5522	39749	0.0	55361	95.882	44	118077	78036	0.4385540007176175
15	NZ_CP095122.1	5400	39622	62488	96713	0.0	55349	95.879	44	153937	78036	0.4385540007176175
15	NZ_CP146549.1	36178	69593	78714	112076	0.0	54279	96.039	43	176293	78036	0.42821261981649494
15	OW849406.1	29898	57434	205040	232576	0.0	49660	100.000	74	240627	78036	0.35287559587882517
15	NZ_CP027425.1	43457	73359	50626	80530	0.0	53801	99.913	38	195881	78036	0.38319493567071605
15	NZ_CP054304.1	43457	73359	94131	124035	0.0	53801	99.913	38	216803	78036	0.38319493567071605
15	NZ_CP033823.1	36178	68705	116528	149002	0.0	52731	95.968	42	186836	78036	0.416833256445743
15	NZ_CP110370.1	43457	71616	199156	227378	0.0	50236	99.447	69	227378	78036	0.3608590906760982
15	NZ_CP110370.1	17488	44243	163157	189896	0.0	46206	98.300	69	227378	78036	0.34286739453585524
15	CP034326.1	17187	46126	224772	253705	0.0	49166	97.679	37	253705	78036	0.3708544774206776
15	NZ_CP047702.1	17187	44243	135198	162253	0.0	48063	99.401	35	192765	78036	0.34672458865139166
15	NZ_CP114309.1	17187	44243	188968	216023	0.0	48059	99.398	35	246621	78036	0.34672458865139166
15	NZ_CP091753.1	1	26757	127371	154127	0.0	48051	99.832	34	252919	78036	0.3428802091342457
15	NZ_LR890357.1	17187	44243	125182	152238	0.0	47981	99.331	35	195539	78036	0.34672458865139166
15	NZ_CP084780.1	17187	44243	182022	209077	0.0	47833	99.213	35	239503	78036	0.34672458865139166
15	NZ_LR890186.1	17187	44243	178267	205317	0.0	47531	98.977	35	239736	78036	0.34672458865139166
15	NZ_CP032189.1	1	26757	46625	73381	0.0	47014	98.972	34	127285	78036	0.3428802091342457
15	NZ_CP046382.1	1	26757	123088	149844	0.0	46991	98.954	34	204070	78036	0.3428802091342457
15	NZ_CP065832.1	17187	44243	144746	171802	0.0	46932	98.474	35	202315	78036	0.34672458865139166
15	NZ_CP103622.1	17187	44243	135759	162814	0.0	46914	98.459	35	243762	78036	0.34672458865139166
15	CP062995.1	17187	44243	135773	162828	0.0	46914	98.459	35	226542	78036	0.34672458865139166
15	NZ_CP030071.1	43457	69593	104300	130438	0.0	46883	99.790	67	185511	78036	0.33493515813214414
15	NZ_CP030071.1	17488	44243	68302	95041	0.0	46237	98.330	67	185511	78036	0.34286739453585524
15	CP052707.1	17187	43608	173991	200411	0.0	46869	99.345	34	218122	78036	0.3385873186734328
15	CP052717.1	17187	43608	173991	200411	0.0	46869	99.345	34	218122	78036	0.3385873186734328
15	CP052511.1	17187	43608	175216	201636	0.0	46860	99.338	34	219347	78036	0.3385873186734328
15	NZ_MN310376.1	38885	64708	104660	130483	0.0	46517	99.954	33	130483	78036	0.3309241888359219
15	NZ_CP073789.1	17488	44243	168580	195318	0.0	46230	98.322	34	225831	78036	0.34286739453585524
15	NZ_CP083037.1	17488	44243	131074	157812	0.0	46226	98.319	34	194848	78036	0.34286739453585524
15	OW849222.1	17488	44243	131090	157828	0.0	46226	98.319	34	194864	78036	0.34286739453585524
15	OW968205.1	17488	44243	131918	158656	0.0	46226	98.319	34	195692	78036	0.34286739453585524
15	OW968226.1	17488	44243	116882	143620	0.0	46226	98.319	34	180441	78036	0.34286739453585524
15	OW968261.1	17488	44243	123070	149808	0.0	46226	98.319	34	186844	78036	0.34286739453585524
15	OW969769.1	17488	44243	131090	157828	0.0	46226	98.319	34	194864	78036	0.34286739453585524
15	NZ_CP098172.1	17488	44243	132020	158758	0.0	46226	98.319	34	194787	78036	0.34286739453585524
15	NZ_CP098150.1	17488	44243	117708	144446	0.0	46226	98.319	34	180492	78036	0.34286739453585524
15	NZ_CP098137.1	17488	44243	132044	158782	0.0	46226	98.319	34	194864	78036	0.34286739453585524
15	NZ_CP098142.1	17488	44243	132045	158783	0.0	46226	98.319	34	194865	78036	0.34286739453585524
15	NZ_OP378659.1	17488	44243	132968	159706	0.0	46226	98.319	34	196742	78036	0.34286739453585524
15	NZ_CP061833.1	17488	44243	129526	156264	0.0	46226	98.319	34	193300	78036	0.34286739453585524
15	CP052276.1	17488	44243	129904	156642	0.0	46226	98.319	34	193678	78036	0.34286739453585524
15	CP052293.1	17488	44243	129904	156642	0.0	46226	98.319	34	193678	78036	0.34286739453585524
15	CP052538.1	17488	44243	244395	271133	0.0	46226	98.319	34	308167	78036	0.34286739453585524
15	CP052307.1	17488	44243	129753	156491	0.0	46226	98.319	34	193527	78036	0.34286739453585524
15	CP052298.1	17488	44243	131978	158716	0.0	46226	98.319	34	195752	78036	0.34286739453585524
15	NZ_CP139936.1	17488	44243	104667	131405	0.0	46226	98.319	34	167501	78036	0.34286739453585524
15	CP093455.1	17488	44243	112252	138990	0.0	46226	98.319	34	176026	78036	0.34286739453585524
15	NZ_CP093502.1	17488	44243	131144	157882	0.0	46226	98.319	34	195694	78036	0.34286739453585524
15	NZ_CP093482.1	17488	44243	115126	141864	0.0	46226	98.319	34	178685	78036	0.34286739453585524
15	NZ_CP093491.1	17488	44243	110867	137605	0.0	46226	98.319	34	175202	78036	0.34286739453585524
15	NZ_CP132662.1	17488	44243	86006	112744	0.0	46226	98.319	34	149780	78036	0.34286739453585524
15	NZ_CP084805.1	17488	44243	136779	163517	0.0	46221	98.315	34	195131	78036	0.34286739453585524
15	NZ_CP083072.1	17488	44243	126684	153422	0.0	46221	98.315	34	190458	78036	0.34286739453585524
15	OW849013.1	17488	44243	104399	131137	0.0	46221	98.315	34	168173	78036	0.34286739453585524
15	OW849119.1	17488	44243	109394	136132	0.0	46221	98.315	34	173168	78036	0.34286739453585524
15	OW848966.1	17488	44243	104399	131137	0.0	46221	98.315	34	168173	78036	0.34286739453585524
15	OW967616.1	17488	44243	84982	111720	0.0	46221	98.315	34	148756	78036	0.34286739453585524
15	OW967778.1	17488	44243	102490	129228	0.0	46221	98.315	34	166265	78036	0.34286739453585524
15	OW967997.1	17488	44243	102490	129228	0.0	46221	98.315	34	166264	78036	0.34286739453585524
15	OW968235.1	17488	44243	131918	158656	0.0	46221	98.315	34	195692	78036	0.34286739453585524
15	OW969831.1	17488	44243	126446	153184	0.0	46221	98.315	34	190220	78036	0.34286739453585524
15	OW959915.1	17488	44243	131918	158656	0.0	46221	98.315	34	195692	78036	0.34286739453585524
15	NZ_OW969634.1	17488	44243	127387	154125	0.0	46221	98.315	34	191161	78036	0.34286739453585524
15	OX030689.1	17488	44243	130937	157675	0.0	46221	98.315	34	194711	78036	0.34286739453585524
15	NZ_CP064175.1	17488	44243	92976	119714	0.0	46221	98.315	34	168672	78036	0.34286739453585524
15	NZ_CP138699.1	17488	44243	111141	137879	0.0	46221	98.315	34	173814	78036	0.34286739453585524
15	OW848881.1	17488	44243	102654	129393	0.0	46219	98.315	34	167530	78036	0.34286739453585524
15	OW848888.1	17488	44243	102310	129049	0.0	46219	98.315	34	166085	78036	0.34286739453585524
15	CP052214.1	17488	44243	123130	149870	0.0	46218	98.311	34	186907	78036	0.34286739453585524
15	NZ_CP058362.1	17488	44243	134344	161082	0.0	46217	98.311	34	191595	78036	0.34286739453585524
15	NZ_LR890570.1	17488	44243	129390	156128	0.0	46217	98.311	34	186641	78036	0.34286739453585524
15	CP052263.1	17488	44243	123380	150117	0.0	46214	98.307	34	180646	78036	0.34286739453585524
15	NZ_CP098124.1	17488	44243	137227	163965	0.0	46212	98.307	34	204730	78036	0.34286739453585524
15	NZ_CP087581.1	17187	44243	142348	169396	0.0	46208	97.887	35	170849	78036	0.34672458865139166
15	CP067823.1	17187	44243	127617	154665	0.0	46208	97.887	35	170776	78036	0.34672458865139166
15	NZ_CP103583.1	17187	44243	133454	160502	0.0	46208	97.887	35	176613	78036	0.34672458865139166
15	NZ_CP103555.1	17187	44243	145599	172647	0.0	46208	97.887	35	188758	78036	0.34672458865139166
15	NZ_CP103580.1	17187	44243	127690	154738	0.0	46208	97.887	35	170849	78036	0.34672458865139166
15	NZ_CP103615.1	17187	44243	127690	154738	0.0	46208	97.887	35	170849	78036	0.34672458865139166
15	NZ_CP103640.1	17187	44243	127690	154738	0.0	46208	97.887	35	170849	78036	0.34672458865139166
15	NZ_CP103728.1	17187	44243	109263	136311	0.0	46208	97.887	35	152422	78036	0.34672458865139166
15	CP156952.1	17187	44243	108552	135600	0.0	46208	97.887	35	153621	78036	0.34672458865139166
15	NZ_CP056302.1	17488	44243	210080	236820	0.0	46199	98.296	34	267374	78036	0.34286739453585524
15	NZ_CP126059.1	17488	44243	118436	145174	0.0	46194	98.293	34	181271	78036	0.34286739453585524
15	CP052151.1	17488	44243	195654	222422	0.0	46158	98.201	34	252976	78036	0.34286739453585524
15	OW848833.1	17488	44243	145924	172692	0.0	46154	98.197	34	201175	78036	0.34286739453585524
15	OW967960.1	17488	44243	146710	173478	0.0	46154	98.197	34	201961	78036	0.34286739453585524
15	NZ_MZ532980.1	17488	44243	525893	552661	0.0	46154	98.197	34	583215	78036	0.34286739453585524
15	OW967985.1	17488	44243	97824	124592	0.0	46149	98.194	34	153075	78036	0.34286739453585524
15	OW968252.1	17488	44243	145999	172767	0.0	46149	98.194	34	201250	78036	0.34286739453585524
15	NZ_OP378657.1	17187	44243	127686	154731	0.0	46146	97.843	35	170816	78036	0.34672458865139166
15	CP119565.2	17187	44243	142112	169139	0.0	46046	97.817	35	185239	78036	0.34672458865139166
15	CP120235.2	17187	44243	197998	225026	0.0	46040	97.809	35	241127	78036	0.34672458865139166
15	NZ_KY495890.1	17488	44059	17526	44080	0.0	45862	98.281	34	147442	78036	0.3405095084320057
15	NZ_OL891651.1	17488	44243	189853	216591	0.0	45642	97.844	34	231223	78036	0.34286739453585524
15	NZ_CP046646.1	17488	44243	119818	146548	0.0	45637	97.837	34	162487	78036	0.34286739453585524
15	NZ_MZ475708.1	17488	44243	3045	29776	0.0	45635	97.837	34	138695	78036	0.34286739453585524
15	NZ_MT269849.1	17488	44243	200340	227071	0.0	45631	97.833	34	239793	78036	0.34286739453585524
15	NZ_MZ156798.1	17488	44243	171723	198454	0.0	45631	97.833	34	359625	78036	0.34286739453585524
15	NZ_CP076519.1	17488	44243	204515	231246	0.0	45631	97.833	34	247566	78036	0.34286739453585524
15	NZ_CP083082.1	17488	44243	156764	183495	0.0	45631	97.833	34	199606	78036	0.34286739453585524
15	NZ_OM975891.1	17488	44243	197152	223883	0.0	45631	97.833	34	238515	78036	0.34286739453585524
15	NZ_CP089510.1	17488	44243	200381	227112	0.0	45631	97.833	34	239834	78036	0.34286739453585524
15	NZ_LR890472.1	17488	44243	134186	160917	0.0	45631	97.833	34	177028	78036	0.34286739453585524
15	NZ_CP132671.1	17488	44243	208813	235544	0.0	45631	97.833	34	248266	78036	0.34286739453585524
15	NZ_CP132689.1	17488	44243	205839	232569	0.0	45622	97.829	34	245291	78036	0.34286739453585524
15	NZ_CP063859.1	17488	44243	191119	217850	0.0	45622	97.826	34	262519	78036	0.34286739453585524
15	NZ_CP047635.1	17488	44243	98878	125609	0.0	45527	97.747	34	138314	78036	0.34286739453585524
15	NZ_CP132218.1	6139	32996	135161	161992	0.0	45487	97.554	34	207447	78036	0.34417448357168484
15	NZ_CP132224.1	6139	32996	100166	126996	0.0	45475	97.543	34	165182	78036	0.34417448357168484
15	NZ_CP129404.1	17488	43693	96828	123016	0.0	45243	98.291	34	317772	78036	0.3358193654210877
15	MF116002.1	17488	43655	154859	181009	0.0	45174	98.289	34	198388	78036	0.3353324106822492
15	CP052387.1	39629	64708	165502	190582	0.0	45164	99.944	32	190582	78036	0.32139012763339997
15	NZ_KT896504.1	17488	43675	122709	148908	0.0	45154	98.181	34	186474	78036	0.33558870265005897
15	NZ_CP058359.1	17488	43173	99400	125068	0.0	44292	98.245	33	161606	78036	0.3291557742580348
15	CP052140.1	40357	64708	131055	155408	0.0	43863	99.951	31	155408	78036	0.3120611000051258
15	NZ_CP100522.1	17187	41241	170053	194106	0.0	42659	99.335	61	218782	78036	0.30825516428315136
15	NZ_CP100522.1	41238	64708	195328	218782	0.0	42215	99.898	61	218782	78036	0.3007714388231073
15	NZ_AP021930.1	17488	42094	16700	41289	0.0	41723	97.612	32	140912	78036	0.3153288225946999
15	NZ_KY271406.1	38293	61516	67339	90514	0.0	41357	99.604	30	212319	78036	0.29760623302065714
15	NZ_MT560079.1	41610	64708	45586	68684	0.0	41209	99.576	30	68684	78036	0.2960044082218463
17	NZ_CP129873.1	1	18724	191925	210650	0.0	33123	99.242	31	727204	59900	0.3125876460767947
17	CP125156.1	1	18724	3332007	3350721	0.0	32914	99.028	31	5369247	59900	0.3125876460767947
19	CP024500.1	1	38393	15967	54359	0.0	69238	100.000	100	243620	38393	1.0
19	CP024508.1	1	38393	15967	54359	0.0	69238	100.000	100	228353	38393	1.0
19	CP024516.1	1	38393	15967	54359	0.0	69238	100.000	100	227807	38393	1.0
19	NZ_CP083791.1	1	38393	15967	54359	0.0	69238	100.000	100	271926	38393	1.0
19	NZ_CP089386.1	1	38393	15967	54359	0.0	69238	100.000	100	289376	38393	1.0
19	NZ_CP089384.1	1	38393	15967	54359	0.0	69238	100.000	100	243534	38393	1.0
19	LR890401.1	1	38393	15967	54359	0.0	69238	100.000	100	243534	38393	1.0
19	LR890452.1	1	38393	104071	142463	0.0	69238	100.000	100	228690	38393	1.0
19	NZ_CP065164.1	1	38393	15967	54359	0.0	69238	100.000	100	243621	38393	1.0
19	NZ_CP065168.1	1	38393	15967	54359	0.0	69238	100.000	100	236645	38393	1.0
19	NZ_CP065173.1	1	38393	15967	54359	0.0	69238	100.000	100	228345	38393	1.0
19	NZ_LR890385.1	1	38393	17192	55584	0.0	69238	100.000	100	244759	38393	1.0
19	NZ_LR890565.1	1	38393	104071	142463	0.0	69238	100.000	100	228690	38393	1.0
19	NZ_LR890203.1	1	38393	15967	54359	0.0	69238	100.000	100	237123	38393	1.0
19	NZ_LR890231.1	1	38393	17192	55584	0.0	69238	100.000	100	244844	38393	1.0
19	NZ_LR890392.1	1	38393	17192	55584	0.0	69238	100.000	100	244845	38393	1.0
19	NZ_LR890205.1	1	38393	15967	54359	0.0	69238	100.000	100	259454	38393	1.0
19	NZ_LR890723.1	1	38393	15967	54359	0.0	69238	100.000	100	225937	38393	1.0
19	NZ_LR890191.1	1	38393	17168	55560	0.0	69238	100.000	100	245649	38393	1.0
19	NZ_LR890572.1	1	38393	15967	54359	0.0	69238	100.000	100	227807	38393	1.0
19	NZ_LR890485.1	1	38393	17192	55584	0.0	69238	100.000	100	244845	38393	1.0
19	NZ_LR890736.1	1	38393	15967	54359	0.0	69238	100.000	100	225088	38393	1.0
19	NZ_LR890370.1	1	38393	15967	54359	0.0	69224	99.992	100	234772	38393	1.0
19	NZ_LR890375.1	1	38393	15967	54359	0.0	69219	99.990	100	243634	38393	1.0
19	NZ_LR890416.1	1	38393	15967	54359	0.0	69219	99.990	100	243620	38393	1.0
19	NZ_LR890344.1	1	38393	17192	55586	0.0	69198	99.979	100	260491	38393	1.0
19	CP024483.1	1	38393	15967	54359	0.0	69138	99.943	100	243634	38393	1.0
19	NZ_LR890680.1	1	38393	15967	54359	0.0	69138	99.943	100	243460	38393	1.0
19	MF116002.1	1	37485	40081	77559	0.0	67565	99.979	98	198388	38393	0.9763498554423984
19	OW849013.1	1	37485	17876	55354	0.0	67565	99.979	98	168173	38393	0.9763498554423984
19	OW849185.1	1	37485	15967	53445	0.0	67565	99.979	98	169661	38393	0.9763498554423984
19	OW849222.1	1	37485	15967	53445	0.0	67565	99.979	98	194864	38393	0.9763498554423984
19	OW849336.1	1	37485	15967	53445	0.0	67565	99.979	98	195691	38393	0.9763498554423984
19	OW849396.1	1	37485	15967	53445	0.0	67565	99.979	98	165815	38393	0.9763498554423984
19	OW848966.1	1	37485	17876	55354	0.0	67565	99.979	98	168173	38393	0.9763498554423984
19	OW967778.1	1	37485	15967	53445	0.0	67565	99.979	98	166265	38393	0.9763498554423984
19	OW967997.1	1	37485	15967	53445	0.0	67565	99.979	98	166264	38393	0.9763498554423984
19	OW968205.1	1	37485	15967	53445	0.0	67565	99.979	98	195692	38393	0.9763498554423984
19	OW968261.1	1	37485	15967	53445	0.0	67565	99.979	98	186844	38393	0.9763498554423984
19	OW969683.1	1	37485	15967	53445	0.0	67565	99.979	98	255644	38393	0.9763498554423984
19	OW969769.1	1	37485	15967	53445	0.0	67565	99.979	98	194864	38393	0.9763498554423984
19	NZ_CP098172.1	1	37485	16974	54452	0.0	67565	99.979	98	194787	38393	0.9763498554423984
19	NZ_CP098132.1	1	37485	54159	91637	0.0	67565	99.979	98	172552	38393	0.9763498554423984
19	NZ_CP098150.1	1	37485	16957	54435	0.0	67565	99.979	98	180492	38393	0.9763498554423984
19	NZ_CP098137.1	1	37485	16921	54399	0.0	67565	99.979	98	194864	38393	0.9763498554423984
19	NZ_OP378659.1	1	37485	15967	53445	0.0	67565	99.979	98	196742	38393	0.9763498554423984
19	NZ_MN891675.1	1	37485	134401	171879	0.0	67565	99.979	98	201841	38393	0.9763498554423984
19	NZ_CP061833.1	1	37485	15967	53445	0.0	67565	99.979	98	193300	38393	0.9763498554423984
19	NZ_CP069822.1	1	37485	107667	145145	0.0	67565	99.979	98	187940	38393	0.9763498554423984
19	CP052538.1	1	37485	15967	53445	0.0	67565	99.979	98	308167	38393	0.9763498554423984
19	CP052307.1	1	37485	14630	52108	0.0	67565	99.979	98	193527	38393	0.9763498554423984
19	CP052214.1	1	37485	15967	53445	0.0	67565	99.979	98	186907	38393	0.9763498554423984
19	CP052298.1	1	37485	15967	53445	0.0	67565	99.979	98	195752	38393	0.9763498554423984
19	CP052288.1	1	37485	15967	53445	0.0	67565	99.979	98	181124	38393	0.9763498554423984
19	NZ_KT896504.1	1	37485	16781	54259	0.0	67565	99.979	98	186474	38393	0.9763498554423984
19	CP093455.1	1	37485	15967	53445	0.0	67565	99.979	98	176026	38393	0.9763498554423984
19	NZ_CP093482.1	1	37485	15967	53445	0.0	67565	99.979	98	178685	38393	0.9763498554423984
19	NZ_CP126059.1	1	37485	16905	54383	0.0	67565	99.979	98	181271	38393	0.9763498554423984
19	NZ_CP132662.1	1	37485	15967	53445	0.0	67565	99.979	98	149780	38393	0.9763498554423984
19	NZ_CP138699.1	1	37485	15967	53445	0.0	67565	99.979	98	173814	38393	0.9763498554423984
19	NZ_CP083037.1	1	37485	15967	53445	0.0	67560	99.976	98	194848	38393	0.9763498554423984
19	OW849119.1	1	37485	15967	53445	0.0	67560	99.976	98	173168	38393	0.9763498554423984
19	OW967616.1	1	37485	15967	53445	0.0	67560	99.976	98	148756	38393	0.9763498554423984
19	OW968226.1	1	37485	15967	53445	0.0	67560	99.976	98	180441	38393	0.9763498554423984
19	OW968235.1	1	37485	15967	53445	0.0	67560	99.976	98	195692	38393	0.9763498554423984
19	OW969831.1	1	37485	15967	53445	0.0	67560	99.976	98	190220	38393	0.9763498554423984
19	OW959915.1	1	37485	15967	53445	0.0	67560	99.976	98	195692	38393	0.9763498554423984
19	NZ_OW969634.1	1	37485	17033	54511	0.0	67560	99.976	98	191161	38393	0.9763498554423984
19	CP052276.1	1	37485	15967	53445	0.0	67560	99.976	98	193678	38393	0.9763498554423984
